product_id,product_name,category_id,supplier_id,unit_price,cost_price,brand,expiry_date,storage_condition,created_at,pack_info
208,Health_Product_208,8,5,288.82,131.32,LifeLine,2027-08-10,Ambient,2024-08-08,Pack: 90g | Form: Cream
209,Health_Product_209,3,4,25.49,11.17,BioZen,2026-12-15,Ambient,2024-07-17,Pack: 10 caps | Strength: 200mg | Form: Capsule
210,Health_Product_210,5,2,18.25,12.3,CuraMax,2027-05-05,Refrigerated,2025-04-16,Form: Device | Warranty: 12m
211,Health_Product_211,9,1,107.48,72.13,BioZen,2027-10-11,Controlled,2025-10-04,
212,Health_Product_212,2,5,253.42,147.86,MediCare,2026-05-04,Ambient,2025-12-07,
213,Health_Product_213,8,2,185.2,97.23,VitalMeds,2029-01-06,Controlled,2022-01-01,Pack: 10g | Form: Cream
214,Health_Product_214,3,3,263.68,157.86,MediCare,2026-09-16,Controlled,2022-07-13,Pack: 100 caps | Strength: 50mg | Form: Capsule
215,Health_Product_215,2,1,120.02,68.97,HealthPlus,2028-11-09,Controlled,2025-05-09,Pack: 30 tabs | Strength: 250mg | Form: Tablet
216,Health_Product_216,2,2,138.45,69.75,MediCare,2027-01-02,Controlled,2025-09-29,Pack: 90 tabs | Strength: 250mg | Form: Tablet
217,Health_Product_217,4,4,41.95,20.57,HealthPlus,2028-09-05,Controlled,2024-11-02,Pack: 90g
218,Health_Product_218,8,1,130.21,64.02,VitalMeds,2028-08-05,Refrigerated,2023-10-31,Pack: 20g | Form: Cream
219,Health_Product_219,2,1,215.2,122.23,BioZen,2026-03-12,Controlled,2024-08-04,Pack: 30 tabs | Strength: 25mg | Form: Tablet
220,Health_Product_220,5,4,30.1,17.75,CuraMax,2029-07-18,Ambient,2022-01-31,Form: Device | Warranty: 12m
221,Health_Product_221,7,1,229.43,118.65,BioZen,2027-09-21,Refrigerated,2024-08-30,Pack: 30g / Form: Bandage
222,Health_Product_222,1,1,103.23,73.13,LifeLine,2026-09-05,Controlled,2025-01-18,Pack: 100 tabs | Strength: 250mg | Form: Tablet
223,Health_Product_223,3,3,48.1,18.33,BioZen,2029-01-09,Ambient,2024-12-02,Pack: 20 caps / Strength: 25mg
224,Health_Product_224,9,1,82.56,39.5,LifeLine,2027-01-09,Ambient,2022-06-26,Pack: 60 units
225,Health_Product_225,8,4,269.53,136.13,BioZen,2029-10-24,Refrigerated,2025-10-25,Pack: 20g | Form: Cream
226,Health_Product_226,1,1,200.65,71.48,MediCare,2026-08-08,Refrigerated,2023-06-09,Pack: 20 tabs | Strength: 200mg | Form: Tablet
227,Health_Product_227,8,2,186.88,90.64,BioZen,2029-02-27,Refrigerated,2022-11-12,Pack: 30g | Form: Cream
228,Health_Product_228,9,2,152.49,68.81,LifeLine,2028-11-15,Ambient,2023-12-10,Pack: 30 units | Form: Kit
229,Health_Product_229,5,5,25.06,13.46,MediCare,2026-10-29,Controlled,2024-12-26,Form: Device / Warranty: 12m
230,Health_Product_230,3,3,292.46,138.76,HealthPlus,2028-06-10,Ambient,2024-05-03,Pack: 30 caps | Strength: 250mg | Form: Capsule
231,Health_Product_231,3,1,95.88,59.32,PharmaCo,2026-02-08,Ambient,2022-01-01,Pack: 20 caps | Strength: 50mg | Form: Capsule
232,Health_Product_232,7,5,106.73,57.49,CuraMax,2028-06-30,Ambient,2024-10-23,Pack: 60g | Form: Bandage
233,Health_Product_233,3,4,160.88,64.03,LifeLine,2026-12-23,Ambient,2023-02-24,Pack: 30 caps | Strength: 25mg | Form: Capsule
234,Health_Product_234,4,5,124.59,78.18,HealthPlus,2025-12-21,Refrigerated,2023-06-08,Pack: 60g | Form: Cream
235,Health_Product_235,5,4,165.62,64.05,VitalMeds,2025-12-17,Ambient,2022-08-26,
236,Health_Product_236,5,2,184.04,121.55,PharmaCo,2029-06-23,Ambient,2024-01-04,Form: Device
237,Health_Product_237,4,2,90.62,62.95,BioZen,2027-10-08,Controlled,2024-06-24,Pack: 100g / Form: Cream
238,Health_Product_238,6,5,120.67,56.63,HealthPlus,2028-10-12,Controlled,2022-09-27,Pack: 50ml | Strength: 500mg/5ml | Form: Liquid
239,Health_Product_239,6,4,145.45,100.75,CuraMax,2029-12-01,Controlled,2023-05-06,Pack: 450ml | Strength: 100mg/5ml | Form: Liquid
240,Health_Product_240,5,2,145.18,93.41,VitalMeds,2029-07-09,Refrigerated,2025-08-28,Form: Device | Warranty: 24m
241,Health_Product_241,7,3,133.0,91.94,BioZen,2029-02-14,Refrigerated,2023-03-17,Pack: 20g | Form: Bandage
242,Health_Product_242,2,4,82.85,49.42,CuraMax,2026-03-13,Ambient,2024-08-27,Pack: 20 tabs / Strength: 650mg / Form: Tablet
243,Health_Product_243,7,3,73.99,32.35,LifeLine,2026-09-21,Controlled,2024-07-29,Pack: 20g | Form: Bandage
244,Health_Product_244,7,4,54.29,36.97,BioZen,2027-04-02,Controlled,2022-12-14,Pack: 30g | Form: Bandage
245,Health_Product_245,8,1,185.13,77.42,MediCare,2026-06-15,Refrigerated,2023-05-09,Pack: 30g / Form: Cream
246,Health_Product_246,4,5,154.48,66.25,LifeLine,2027-10-11,Ambient,2023-12-23,Pack: 10g | Form: Cream
247,Health_Product_247,9,1,277.24,124.84,LifeLine,2029-05-29,Ambient,2025-07-28,Pack: 30 units
248,Health_Product_248,5,1,119.59,55.32,VitalMeds,2028-05-01,Controlled,2025-03-21,Form: Device
249,Health_Product_249,9,1,295.11,159.46,HealthPlus,2029-07-05,Refrigerated,2023-09-27,Pack: 100 units | Form: Kit
250,Health_Product_250,8,3,231.52,142.15,HealthPlus,2029-07-14,Refrigerated,2022-02-27,Pack: 90g | Form: Cream
251,Health_Product_251,1,4,62.2,43.09,PharmaCo,2028-04-19,Ambient,2022-03-24,Pack: 30 tabs | Strength: 500mg | Form: Tablet
252,Health_Product_252,6,1,214.45,82.07,BioZen,2027-04-01,Ambient,2025-04-08,Pack: 50ml / Strength: 650mg/5ml / Form: Liquid
253,Health_Product_253,2,2,25.95,18.25,VitalMeds,2026-09-21,Ambient,2022-09-16,Pack: 90 tabs | Strength: 200mg | Form: Tablet
254,Health_Product_254,2,2,50.87,35.15,PharmaCo,2026-06-04,Refrigerated,2023-04-15,Strength: 100mg / Pack: 90 tabs
255,Health_Product_255,1,2,94.36,34.91,LifeLine,2028-11-17,Refrigerated,2022-12-20,
256,Health_Product_256,9,2,50.73,24.52,PharmaCo,2029-03-13,Controlled,2024-11-30,Pack: 60 units / Form: Kit
257,Health_Product_257,1,4,36.87,24.0,HealthPlus,2029-05-18,Refrigerated,2025-03-29,Pack: 10 tabs | Strength: 50mg | Form: Tablet
258,Health_Product_258,8,4,93.36,53.8,VitalMeds,2027-02-23,Refrigerated,2021-11-17,Pack: 90g | Form: Cream
259,Health_Product_259,3,2,112.89,72.05,PharmaCo,2027-12-10,Ambient,2023-07-10,
260,Health_Product_260,9,5,180.41,111.14,VitalMeds,2028-05-17,Ambient,2025-04-22,Pack: 60 units | Form: Kit
261,Health_Product_261,3,4,197.45,255.37,LifeLine,2026-12-08,Controlled,2023-04-30,Pack: 10 caps | Strength: 50mg | Form: Capsule
262,Health_Product_262,1,4,234.31,257.82,PharmaCo,2026-11-15,Ambient,2023-08-18,Pack: 30 tabs | Strength: 50mg | Form: Tablet
263,Health_Product_263,1,2,169.82,96.15,CuraMax,2027-09-05,Ambient,2024-09-11,Pack: 90 tabs / Form: Tablet / Strength: 50mg
264,Health_Product_264,6,1,96.26,35.42,CuraMax,2028-01-09,Controlled,2025-10-26,Pack: 450ml / Strength: 25mg/5ml / Form: Liquid
265,Health_Product_265,1,1,82.15,47.1,CuraMax,2026-02-21,Ambient,2025-07-29,Pack: 10 tabs / Strength: 100mg
266,Health_Product_266,7,2,131.06,84.68,CuraMax,2028-11-14,Refrigerated,2022-07-10,Pack: 20g | Form: Bandage
267,Health_Product_267,4,3,37.02,20.97,BioZen,2026-07-14,Ambient,2025-04-19,Pack: 10g / Form: Cream
268,Health_Product_268,4,4,115.5,83.03,MediCare,2028-09-19,Controlled,2022-01-01,Pack: 10g / Form: Cream
269,Health_Product_269,8,2,174.14,197.18,BioZen,2026-11-27,Controlled,2022-04-29,Pack: 60g | Form: Cream
270,Health_Product_270,6,4,93.26,58.48,PharmaCo,2026-05-12,Ambient,2025-04-01,Pack: 450ml | Strength: 250mg/5ml | Form: Liquid
271,Health_Product_271,9,2,243.73,145.47,CuraMax,2026-06-11,Controlled,2025-03-17,
272,Health_Product_272,8,2,132.77,95.17,HealthPlus,2029-02-01,Ambient,2023-07-09,Pack: 20g | Form: Cream
273,Health_Product_273,4,2,174.55,107.15,MediCare,2030-01-11,Controlled,2025-08-18,Pack: 60g
274,Health_Product_274,9,3,266.68,109.52,HealthPlus,2029-05-28,Refrigerated,2021-12-12,Pack: 30 units | Form: Kit
275,Health_Product_275,4,5,183.25,128.92,MediCare,2026-01-17,Controlled,2022-10-10,Pack: 90g | Form: Cream
276,Health_Product_276,6,3,225.62,134.71,HealthPlus,2029-10-26,Ambient,2024-05-23,Pack: 500ml | Strength: 25mg/5ml | Form: Liquid
277,Health_Product_277,2,4,52.13,19.39,BioZen,2028-02-11,Ambient,2022-12-17,Pack: 90 tabs / Strength: 100mg / Form: Tablet
278,Health_Product_278,8,1,272.39,161.61,BioZen,2029-06-05,Controlled,2022-05-24,Pack: 30g / Form: Cream
279,Health_Product_279,3,5,96.69,120.04,LifeLine,2026-09-26,Refrigerated,2023-04-20,Form: Capsule / Strength: 100mg / Pack: 90 caps
280,Health_Product_280,9,5,243.21,137.05,BioZen,2026-08-26,Ambient,2023-11-25,Pack: 100 units | Form: Kit
281,Health_Product_281,9,5,37.98,18.27,MediCare,2027-10-15,Controlled,2024-08-27,Pack: 100 units | Form: Kit
282,Health_Product_282,8,5,147.18,96.22,MediCare,2026-02-10,Controlled,2025-05-21,Pack: 30g | Form: Cream
283,Health_Product_283,2,2,271.3,173.5,VitalMeds,2028-01-02,Controlled,2022-02-01,Pack: 60 tabs | Strength: 650mg | Form: Tablet
284,Health_Product_284,6,2,293.03,161.56,PharmaCo,2028-10-27,Ambient,2023-06-17,
285,Health_Product_285,6,2,110.19,44.86,HealthPlus,2026-06-29,Controlled,2022-03-15,Pack: 300ml | Strength: 100mg/5ml | Form: Liquid
286,Health_Product_286,9,1,245.76,108.84,CuraMax,2028-08-06,Ambient,2023-08-09,Pack: 30 units
287,Health_Product_287,5,1,186.18,116.03,CuraMax,2028-11-01,Refrigerated,2025-01-27,Warranty: 24m / Form: Device
288,Health_Product_288,7,4,192.82,125.0,MediCare,2026-08-15,Controlled,2025-01-02,Pack: 10g | Form: Bandage
289,Health_Product_289,9,5,219.33,99.43,BioZen,2029-09-11,Controlled,2022-08-07,
290,Health_Product_290,4,2,142.51,69.28,CuraMax,2026-12-17,Ambient,2022-04-02,Pack: 100g
291,Health_Product_291,2,5,48.48,18.36,CuraMax,2027-11-08,Ambient,2023-09-29,
292,Health_Product_292,2,1,247.33,151.86,LifeLine,2026-10-01,Controlled,2022-03-29,Pack: 60 tabs | Strength: 100mg | Form: Tablet
293,Health_Product_293,4,3,244.23,85.8,CuraMax,2027-11-22,Refrigerated,2022-10-15,Pack: 10g | Form: Cream
294,Health_Product_294,9,2,30.32,11.13,HealthPlus,2026-03-22,Controlled,2023-03-25,Pack: 30 units / Form: Kit
295,Health_Product_295,9,1,10.74,3.78,LifeLine,2028-08-12,Ambient,2023-09-25,Pack: 20 units | Form: Kit
296,Health_Product_296,4,3,262.56,154.59,VitalMeds,2027-01-11,Refrigerated,2025-10-20,Pack: 20g | Form: Cream
297,Health_Product_297,5,2,47.8,24.11,LifeLine,2028-07-11,Controlled,2025-09-30,Form: Device | Warranty: 6m
298,Health_Product_298,3,2,186.86,85.97,MediCare,2027-01-02,Refrigerated,2022-08-09,Pack: 20 caps | Strength: 650mg | Form: Capsule
299,Health_Product_299,4,4,64.16,44.12,VitalMeds,2026-02-16,Refrigerated,2023-05-16,Pack: 100g | Form: Cream
300,Health_Product_300,1,3,147.94,62.33,LifeLine,2029-03-13,Controlled,2025-10-03,Pack: 30 tabs | Strength: 25mg | Form: Tablet
301,Health_Product_301,2,4,116.96,57.79,BioZen,2026-04-05,Controlled,2023-05-20,Pack: 100 tabs / Strength: 650mg / Form: Tablet
302,Health_Product_302,8,2,169.12,118.03,HealthPlus,2028-07-01,Refrigerated,2025-03-23,Pack: 30g
303,Health_Product_303,6,4,262.69,133.45,CuraMax,2026-05-20,Refrigerated,2023-10-28,
304,Health_Product_304,9,5,249.64,138.61,PharmaCo,2027-05-05,Refrigerated,2024-03-01,Pack: 90 units
305,Health_Product_305,7,2,286.77,108.89,PharmaCo,2028-09-16,Controlled,2023-09-10,Pack: 100g
306,Health_Product_306,1,3,291.84,187.47,LifeLine,2029-10-12,Refrigerated,2022-09-22,Strength: 250mg / Pack: 10 tabs
307,Health_Product_307,4,3,163.63,82.87,PharmaCo,2029-03-29,Refrigerated,2024-01-15,Pack: 10g / Form: Cream
308,Health_Product_308,6,4,114.75,74.15,CuraMax,2026-09-11,Ambient,2022-01-15,
309,Health_Product_309,5,3,283.38,125.79,PharmaCo,2029-02-10,Refrigerated,2022-08-26,Form: Device | Warranty: 12m
310,Health_Product_310,2,2,78.93,39.96,LifeLine,2027-05-13,Refrigerated,2024-02-03,Pack: 100 tabs | Strength: 25mg | Form: Tablet
311,Health_Product_311,7,3,74.31,47.63,BioZen,2028-04-04,Ambient,2022-03-10,Pack: 100g | Form: Bandage
312,Health_Product_312,6,2,270.18,191.92,BioZen,2026-08-26,Refrigerated,2024-09-17,Pack: 450ml | Strength: 25mg/5ml | Form: Liquid
313,Health_Product_313,4,1,205.46,76.44,HealthPlus,2026-11-12,Controlled,2023-01-26,Pack: 90g / Form: Cream
314,Health_Product_314,5,2,57.74,37.57,MediCare,2027-05-26,Controlled,2023-10-31,
315,Health_Product_315,4,4,258.6,119.28,LifeLine,2029-05-06,Controlled,2025-05-11,
316,Health_Product_316,9,2,192.15,106.41,BioZen,2029-07-02,Controlled,2022-07-30,Pack: 30 units | Form: Kit
317,Health_Product_317,1,5,295.36,135.08,HealthPlus,2028-03-17,Ambient,2023-04-28,Pack: 60 tabs | Strength: 100mg | Form: Tablet
318,Health_Product_318,4,2,248.03,143.11,PharmaCo,2028-06-11,Refrigerated,2024-01-07,Form: Cream / Pack: 60g
319,Health_Product_319,4,3,79.18,38.08,LifeLine,2027-08-10,Controlled,2024-12-29,Pack: 100g | Form: Cream
320,Health_Product_320,5,4,146.02,69.13,CuraMax,2029-11-08,Controlled,2025-11-22,Form: Device | Warranty: 12m
321,Health_Product_321,2,4,35.32,12.86,CuraMax,2029-05-27,Refrigerated,2023-09-04,Pack: 10 tabs | Strength: 50mg | Form: Tablet
322,Health_Product_322,5,5,71.89,29.07,CuraMax,2026-09-02,Ambient,2025-09-25,Form: Device / Warranty: 12m
323,Health_Product_323,9,3,119.26,82.21,MediCare,2028-03-21,Refrigerated,2023-05-10,Pack: 30 units / Form: Kit
324,Health_Product_324,8,1,242.77,174.64,HealthPlus,2027-08-24,Refrigerated,2024-01-21,Form: Cream / Pack: 30g
325,Health_Product_325,3,1,129.75,147.5,BioZen,2026-10-11,Refrigerated,2024-07-27,Strength: 500mg / Pack: 10 caps
326,Health_Product_326,3,1,40.44,50.49,HealthPlus,2026-11-20,Ambient,2025-04-28,Pack: 90 caps | Strength: 650mg | Form: Capsule
327,Health_Product_327,3,1,192.84,96.21,HealthPlus,2026-10-12,Ambient,2022-01-19,Pack: 90 caps | Strength: 200mg | Form: Capsule
328,Health_Product_328,9,4,261.9,163.33,LifeLine,2026-01-16,Ambient,2022-10-31,Pack: 30 units | Form: Kit
329,Health_Product_329,3,2,83.64,59.25,LifeLine,2026-11-19,Ambient,2023-03-20,Pack: 10 caps | Strength: 25mg | Form: Capsule
330,Health_Product_330,3,3,65.63,34.03,LifeLine,2026-10-12,Ambient,2024-09-03,Pack: 10 caps | Strength: 50mg | Form: Capsule
331,Health_Product_331,2,5,288.25,189.36,PharmaCo,2027-08-29,Controlled,2022-11-07,Strength: 200mg / Pack: 90 tabs / Form: Tablet
332,Health_Product_332,4,3,256.26,182.14,PharmaCo,2029-01-30,Ambient,2025-03-09,Pack: 10g / Form: Cream
333,Health_Product_333,1,4,67.95,45.74,CuraMax,2026-02-16,Ambient,2024-08-27,Pack: 100 tabs | Strength: 100mg | Form: Tablet
334,Health_Product_334,7,4,277.83,120.59,HealthPlus,2027-10-30,Controlled,2023-06-26,Pack: 90g | Form: Bandage
335,Health_Product_335,6,2,201.26,71.04,MediCare,2030-01-05,Controlled,2025-05-27,Pack: 500ml | Strength: 250mg/5ml | Form: Liquid
336,Health_Product_336,2,4,171.31,209.36,PharmaCo,2027-01-07,Controlled,2025-09-08,Pack: 90 tabs | Strength: 100mg | Form: Tablet
337,Health_Product_337,6,5,132.77,72.57,PharmaCo,2029-09-15,Ambient,2022-04-02,Pack: 300ml | Strength: 250mg/5ml | Form: Liquid
338,Health_Product_338,5,5,252.41,107.14,LifeLine,2029-02-17,Controlled,2023-03-21,Warranty: 24m / Form: Device
339,Health_Product_339,4,4,115.17,52.44,MediCare,2029-08-28,Ambient,2023-07-09,Pack: 30g | Form: Cream
340,Health_Product_340,2,1,32.11,20.33,MediCare,2027-05-29,Refrigerated,2025-10-15,Pack: 20 tabs | Strength: 50mg | Form: Tablet
341,Health_Product_341,9,3,287.43,150.62,PharmaCo,2028-02-13,Ambient,2022-06-03,Pack: 100 units / Form: Kit
342,Health_Product_342,4,3,180.06,84.16,LifeLine,2027-01-11,Ambient,2022-04-19,Pack: 20g | Form: Cream
343,Health_Product_343,1,3,172.92,100.36,BioZen,2028-01-16,Ambient,2023-05-31,Pack: 10 tabs / Strength: 200mg / Form: Tablet
344,Health_Product_344,4,1,177.09,104.75,BioZen,2029-12-18,Refrigerated,2023-06-28,Pack: 60g | Form: Cream
345,Health_Product_345,5,3,165.25,104.88,MediCare,2027-01-09,Ambient,2023-05-30,Form: Device | Warranty: 24m
346,Health_Product_346,3,3,80.72,32.93,CuraMax,2026-12-18,Ambient,2025-10-02,Pack: 100 caps | Strength: 25mg | Form: Capsule
347,Health_Product_347,3,3,115.92,72.38,HealthPlus,2026-12-30,Ambient,2024-07-09,Pack: 100 caps | Strength: 100mg | Form: Capsule
348,Health_Product_348,4,4,140.67,80.43,CuraMax,2027-07-12,Ambient,2023-09-12,Pack: 10g / Form: Cream
349,Health_Product_349,3,5,263.46,294.53,PharmaCo,2026-10-05,Ambient,2022-02-13,Pack: 60 caps | Strength: 50mg | Form: Capsule
350,Health_Product_350,2,2,207.33,132.2,MediCare,2028-09-29,Ambient,2025-01-09,Strength: 25mg / Pack: 10 tabs
351,Health_Product_351,9,1,262.17,128.92,VitalMeds,2028-08-19,Refrigerated,2024-07-16,Pack: 10 units | Form: Kit
352,Health_Product_352,7,4,16.99,8.02,HealthPlus,2029-12-08,Refrigerated,2025-04-10,
353,Health_Product_353,6,2,74.09,38.21,HealthPlus,2027-02-15,Controlled,2023-10-31,Pack: 300ml | Strength: 50mg/5ml | Form: Liquid
354,Health_Product_354,6,2,158.84,75.94,VitalMeds,2029-02-18,Ambient,2022-12-25,Strength: 500mg/5ml / Pack: 300ml
355,Health_Product_355,9,4,244.59,116.22,CuraMax,2027-10-26,Refrigerated,2024-03-11,Pack: 100 units | Form: Kit
356,Health_Product_356,5,1,252.39,163.8,PharmaCo,2028-01-31,Refrigerated,2024-03-18,Form: Device | Warranty: 24m
357,Health_Product_357,9,2,24.08,9.54,VitalMeds,2028-12-25,Ambient,2025-06-16,
358,Health_Product_358,4,4,295.63,209.64,MediCare,2028-03-29,Refrigerated,2023-12-29,Pack: 60g | Form: Cream
359,Health_Product_359,1,1,265.57,147.48,VitalMeds,2029-03-09,Ambient,2025-07-21,Pack: 30 tabs | Strength: 50mg | Form: Tablet
360,Health_Product_360,2,4,37.57,15.69,HealthPlus,2026-11-04,Refrigerated,2024-08-23,
361,Health_Product_361,4,1,68.51,27.3,LifeLine,2028-07-20,Controlled,2022-12-15,
362,Health_Product_362,8,1,66.05,37.57,MediCare,2029-06-14,Controlled,2024-08-19,Pack: 10g
363,Health_Product_363,7,3,25.15,14.69,HealthPlus,2029-03-20,Refrigerated,2024-06-03,Pack: 100g | Form: Bandage
364,Health_Product_364,8,5,46.25,17.09,LifeLine,2026-07-06,Refrigerated,2022-03-10,Pack: 20g | Form: Cream
365,Health_Product_365,2,1,95.39,41.96,HealthPlus,2029-02-25,Refrigerated,2023-03-12,Pack: 60 tabs | Strength: 500mg | Form: Tablet
366,Health_Product_366,2,4,84.21,54.26,PharmaCo,2027-05-01,Refrigerated,2024-03-18,Pack: 100 tabs | Strength: 100mg | Form: Tablet
367,Health_Product_367,6,1,37.68,13.88,HealthPlus,2027-09-23,Refrigerated,2023-02-18,
368,Health_Product_368,6,1,236.77,157.78,HealthPlus,2027-04-18,Ambient,2023-03-01,
369,Health_Product_369,9,5,237.58,141.01,VitalMeds,2028-12-16,Controlled,2024-09-29,Pack: 100 units | Form: Kit
370,Health_Product_370,4,5,235.74,120.4,BioZen,2028-08-06,Controlled,2023-11-08,Pack: 100g | Form: Cream
371,Health_Product_371,5,5,14.91,7.13,HealthPlus,2029-08-18,Controlled,2022-09-29,
372,Health_Product_372,8,4,110.95,39.62,BioZen,2028-08-18,Controlled,2022-04-24,Pack: 30g / Form: Cream
373,Health_Product_373,5,5,73.46,48.14,CuraMax,2028-08-01,Ambient,2023-02-26,
374,Health_Product_374,1,1,212.02,85.4,VitalMeds,2029-01-19,Controlled,2024-12-14,
375,Health_Product_375,5,5,172.89,80.31,HealthPlus,2029-11-23,Ambient,2022-09-17,Form: Device
376,Health_Product_376,5,2,19.55,10.96,MediCare,2028-08-14,Ambient,2025-04-25,Form: Device
377,Health_Product_377,7,1,92.94,40.99,HealthPlus,2028-09-14,Refrigerated,2023-04-28,Pack: 90g | Form: Bandage
378,Health_Product_378,6,1,245.16,130.9,VitalMeds,2029-05-28,Ambient,2022-07-12,
379,Health_Product_379,4,2,75.26,48.88,LifeLine,2028-03-20,Controlled,2022-11-05,Pack: 100g / Form: Cream
380,Health_Product_380,7,3,248.95,130.47,MediCare,2028-12-08,Refrigerated,2023-07-15,Pack: 30g | Form: Bandage
381,Health_Product_381,8,4,162.23,113.74,HealthPlus,2029-01-05,Ambient,2024-08-07,Pack: 30g | Form: Cream
382,Health_Product_382,3,3,229.5,152.29,PharmaCo,2026-09-21,Controlled,2025-04-08,Pack: 100 caps | Strength: 200mg | Form: Capsule
383,Health_Product_383,4,1,258.89,122.51,LifeLine,2027-06-08,Controlled,2022-08-30,Pack: 60g | Form: Cream
384,Health_Product_384,7,5,250.39,124.69,PharmaCo,2029-09-10,Refrigerated,2025-06-27,Pack: 100g
385,Health_Product_385,5,5,109.3,55.37,CuraMax,2026-11-25,Refrigerated,2025-12-04,Form: Device / Warranty: 24m
386,Health_Product_386,1,1,46.05,26.79,BioZen,2029-11-21,Ambient,2022-04-03,Pack: 30 tabs / Form: Tablet / Strength: 50mg
387,Health_Product_387,1,3,72.19,32.93,MediCare,2029-09-16,Refrigerated,2022-12-29,Pack: 20 tabs | Strength: 200mg | Form: Tablet
388,Health_Product_388,2,3,249.5,176.8,CuraMax,2029-07-02,Ambient,2022-01-23,Pack: 100 tabs / Strength: 200mg / Form: Tablet
389,Health_Product_389,8,2,191.24,110.0,CuraMax,2029-10-10,Refrigerated,2025-10-24,Pack: 20g | Form: Cream
390,Health_Product_390,5,2,259.74,129.29,HealthPlus,2026-09-02,Refrigerated,2024-05-24,Form: Device | Warranty: 12m
391,Health_Product_391,7,4,250.5,147.46,MediCare,2027-05-16,Refrigerated,2022-09-24,Pack: 10g | Form: Bandage
392,Health_Product_392,3,4,73.0,36.23,LifeLine,2027-01-06,Ambient,2022-06-15,Pack: 30 caps / Strength: 100mg / Form: Capsule
393,Health_Product_393,3,4,9.16,11.54,VitalMeds,2026-12-18,Controlled,2023-11-03,Pack: 90 caps | Strength: 25mg | Form: Capsule
394,Health_Product_394,6,3,244.68,137.05,VitalMeds,2026-06-05,Controlled,2021-11-11,Strength: 50mg/5ml / Pack: 450ml
395,Health_Product_395,4,5,75.45,27.58,HealthPlus,2026-11-10,Refrigerated,2021-12-14,
396,Health_Product_396,3,3,204.0,84.74,HealthPlus,2026-09-28,Refrigerated,2025-06-26,
397,Health_Product_397,7,1,133.21,89.26,MediCare,2028-10-19,Ambient,2024-08-11,Pack: 30g | Form: Bandage
398,Health_Product_398,8,5,122.06,68.14,BioZen,2029-10-21,Ambient,2023-03-25,Pack: 30g
399,Health_Product_399,4,1,131.2,92.05,LifeLine,2027-04-18,Controlled,2022-10-01,Pack: 20g / Form: Cream
400,Health_Product_400,6,5,124.17,46.79,VitalMeds,2027-01-19,Refrigerated,2024-10-24,Pack: 300ml / Strength: 250mg/5ml / Form: Liquid
401,Health_Product_401,5,5,198.22,91.03,CuraMax,2029-09-15,Controlled,2022-01-26,Form: Device / Warranty: 6m
402,Health_Product_402,5,4,21.35,9.0,BioZen,2029-09-29,Ambient,2024-03-01,Form: Device | Warranty: 24m
403,Health_Product_403,5,5,119.61,66.37,LifeLine,2027-04-26,Controlled,2024-02-09,Form: Device / Warranty: 6m
404,Health_Product_404,2,3,38.47,18.91,CuraMax,2029-11-18,Ambient,2024-07-27,Strength: 200mg / Pack: 30 tabs
